channelId,channelName,viewCount,subscriberCount,videoCount,uploads,videoIDs
UCJjSDX-jUChzOEyok9XYRJQ,Jubilee,2223265072,8360000,1136,UUJjSDX-jUChzOEyok9XYRJQ,"qW_p_6tSBNo,6sGHINmaTOc,KK-9gqeZV_o,X9eJJoNnWsk,wSar7j_1MtM,rwXzV499jPQ,GVzbs1Eup3E,Nfc4VwS7Pq0,qtvF6bNlYoY,xihYx6LSwpA,f4_Gyi-QGbk,U0o5hkJTLJo,NBJ2J5k5kRA,_JDTQMlDS40,5fYEL1BsbQc,ne6IxN6EbW8,aiboWouuWiY,6Ft_UTCnLEw,wPuhEafGIuo,KuR5RW30mjs,3mFJUs93jgE,0t1OddjmpCI,zgafpHxInmY,ZnwDv_X7MpY,K-pSu1tMQ0A,qcswCmczY-k,wtWef2myjVQ,M1f2nd7LQEU,nQIEFnOBHUA,ZqIAXBg_TxA,12w-chM92QI,fONcjWhIM80,jDMQTjZlYOw,-klnZ0oaOnE,RpiyknRzD_U,Q8FXjvyz0I0,eNa_PUTQXQM,5hL_8WfXBZU,5vOTbWXqUIo,yoIEWcyKQ28,xXWHIRwa4Ig,DGbjtg2NN-Q,gqmDPJtv7hA,JS5Z8KD2sK8,IESTvvT94dw,1fZJVU44iSI,buDIZRf7qzY,DKcc1To9JD8,I9B0V5X1p1M,BoqGr9f260Q"
UCZWlSUNDvCCS1hBiXV0zKcA,PragerU,1812505066,3170000,2900,UUZWlSUNDvCCS1hBiXV0zKcA,"sxcBZpi04Ao,tIW12lOAaIA,x2MP5snp3bY,947oguUbA-0,FSAq-SNWF9A,MAWfUKh7lw0,m-6vSFdVnJY,OIYJRrow0AE,oqOIX5hMFZg,pAXT9exzc70,E5DUKI-w5do,4khYuwIV36U,htWP04xJa7w,d1USgwbfu8w,Ra_bQ3kTXKc,9ozqWt0XJvY,7nuCXkmwhbQ,s02Gn-9qivQ,PH8VS3Y6WwU,BLuzVR63MwE,oz9-5Lbyct8,T8MRVslyFQ8,1qBV0D8_8yA,g6BS64xHqtM,vojYb0v-77o,c0nf13iyGRM,9UMu6_wmK2o,1f1lu28lxOU,Di-HTPI9ME0,ssxYEpZ3oM0,E40S4_3uKx8,etFWMlEDYDg,srnrQ0p4Vb4,BLZ_lzYH7es,ZIt_s2xZ-yY,kIMYvE64MWs,Y-n6iHAhfDU,SrUiS2G4Lms,6Qa5E_J7HD4,wmELuyPG0Gg,7BydnSuZg0Y,WIW9EFnzmfM,LeH3ZLQOSpU,Ee8CEV0QjCA,FIJLDSfRWsw,a2NNX3Xy57g,cX5MA-1MuB4,nJ-1lqHow4E,66UiOABdh5U,UTM33a2cgFY"
UCcgVECVN4OKV6DH1jLkqmcA,Jake Paul,7418479685,20500000,1114,UUcgVECVN4OKV6DH1jLkqmcA,"QU9rZh-PrVU,RRleCMNmmz4,9zhn4AfdQRg,9IocMT3knYE,DtW22d8_tVo,rWB93FvqAuQ,ndEKWdmATrk,Ar33BRTeFX4,cSLdFM1bOos,zivjZU8j4Yw,OarxKEVAE6Y,M3BTS5woaOI,EphC3uyGUkM,7xnBO5R-GSE,MGdZ6BXA6Io,nR0CePRNHKQ,ap5J7uq4Z3M,rjuPKKbkods,M2w_O2i5bjE,0zawYo-pWAo,6RCO8hoB0cs,OU0w0l1-vhY,XdLtFslEDBU,nIgIQxORFMQ,UsYmvVYEYfM,Ynk1Gd4nC3w,6cKtcuU2LYs,_nOg8Rr1hLw,5FcsYFFRm4I,RBqSUXBNLm4,XTeTMxPE9Eo,8bjNJqEiv_M,QVPf8GY6YLU,ghXzh52ia1M,96jA0DuXHWY,ANeffTVBxDg,fXlB2MTCfJU,ryfWdcNlSUQ,rrt477YPF9o,a6i0DxSj1D0,v7igEuQUSjw,F9_Lur9dz7I,M75ntmEL6s8,R6nuMyQghdM,6oZYHdyL_ao,H2bVhSrC8h0,5VqMBvzUsNQ,LapZswH45lE,9b_7peVQ4NY,QFlH9XWt0KQ"
UC7zsxKqd5MicTf4VhS9Y74g,Kurtis Conner,758452807,4670000,217,UU7zsxKqd5MicTf4VhS9Y74g,"GIWyZnkw1uM,QKGPwcXRKX4,nCX_AOUZZQo,zzvtP3jMIME,SXYshpRZS0k,Bw-StjYAgoA,eYyBjn0I0W4,E2QBRx1XYM0,YSfeEJRIl3Q,bCoV7VaobfA,zOXwhMSzPPM,ROHmBJPRSpM,cYJII1tEk3I,BXM9chmHqrk,s94JNWhVFtA,36-OfPQ2Ek4,7gProq2rmag,9NDorr6rl6A,h3QLFHvcSVE,czjoyRz9sLk,Zh_m3OzUhcY,N2oxT7YsX_8,GBixqIGdbZQ,oddigFf937g,IVwERXiRfY8,4X16Iw5ST4Q,SdlKaGn0b5g,8BIseuKZjzQ,_7HXSujKlY4,7oDrTMP0BNY,xjTW0DXCLd4,-o2xPaGiT7w,D152lWYtMuA,xm2c7R6H1sA,kPOCc9unyhc,sGz15F-_uaw,HOU3VFtdiBg,ECA6qu8khQ0,Y9sMjw4qbUo,yvZP3YQNuRo,w5vG06pAQBk,otjUfaIEAao,q8sy5amb64A,OQFWuCJMxKw,SnKaWn4fUhs,wHp8eMfYYwA,_7p_opi4pxw,Sv_OE3eF60U,hLQZ3S7dmxk,--CWTjd8rkY"
UCE6acMV3m35znLcf0JGNn7Q,Gibi ASMR,2029513503,4830000,1232,UUE6acMV3m35znLcf0JGNn7Q,"kVHNOiUshFc,n0gKDZtWkEw,YjrdyjFg0zU,_uRKdB4Q7L0,NtR03MoEbhg,GjBtVRxVfgU,sR2K4fIMhlE,jqz01zoacak,zDSF2Enjnlw,HQQdoSLRs1Q,g8yp8KNIAHY,CXvinf9VGbI,gnhVZhRWn4c,cNE0SLVKL-A,wWcMi_9ubrA,93puNntly5Y,NzoEaKYhjmY,hniCCEAi_XQ,OaBEylKYuiQ,Lx5ZHJ-4Rok,yTdHW2RFxvw,HOH77NImldU,uEWHbwrGfyE,A1wh5bJ_N4U,ubepSxIMwVE,GHo3A3Ylip4,AuIKiSjW7gE,Nm21alCYNCk,mBUJneOAa5g,wj5VS7iBGBQ,7tOTW7FwmrQ,ncB2s3BpCNM,fODo6qU9b04,GHfKP5f0P1o,-PL32oGFT_0,YOwYErFRO0g,UFe8ebuyBrI,mHfWrGqAJ8A,4utKIcaZlP0,jHyxNWzdmXM,IFxfocgAbEw,OSPGJSXcJbw,2FL4Oo2wh1Y,HfLQjjQb0rw,yAujWccFW24,cD6nvU-xl50,djH-rs1odg8,rR5XxpGFkk4,UZQzJKj2nXU,F_wS3rVt3Hk"
UCPDXXXJj9nax0fr0Wfc048g,Dropout,7232082470,14700000,4395,UUPDXXXJj9nax0fr0Wfc048g,"ehTeymh1xgg,bvX3oinPTCg,3kDdr8HBX8U,PlCHRkH9tEk,oglws2QISVk,0qKRYbagEzA,765samey6MQ,K7ttuFXHpwk,9Nzkwl19KYE,UJtWj7cSH8Q,NarEddGJPFc,LENSqVW3Q3k,guUXnvUws5g,8_SYzil1e-Y,DuQ8AqB_7jE,iJQ93UuhkLA,VGViRoSBlcQ,7j1f_cVTo84,9EbvU8OZtqI,wTOVolIMwcg,Wjb_bHXIFDk,m9zvCz_0gj0,HfpR5FFg4Yc,nRyrfhp5iP0,XNjwTXvfXxQ,hjmiDzLJ9VQ,kexZC6icLK4,oPW01d5shgI,qaR8rFsWoEo,0Cm-cyNJGlg,1NGWhrrCnf0,KrbRCNkL0aU,7MbEyGRooBU,Bj5rRevy7Ys,GGqvvOYwiD4,xtvD3YCSh_0,FMGWVdmRSpA,z4uAd1g9BKs,FDjXNF88e18,xFtlkvGE3OA,JzFuJDLd3cg,uDIvjDQVNk8,VbF1AJPqP1M,jAcbNm-6PEQ,lWsQ893GVPA,kuhWCCvcO6Q,jKwrYS2a8zA,vT-zZsjwZKk,fnWlNnV6xFA,eqZl13hxZPE"
UCtinbF-Q-fVthA0qrFQTgXQ,CaseyNeistat,3170971472,12600000,1107,UUtinbF-Q-fVthA0qrFQTgXQ,"JFKJYE3LcYk,kVHGhdUDjPU,DpJzOuYSpKo,BZEr7_Oggcw,LgKulg2YVZo,0TvLl2f0wC8,Cm_uIxcczWM,UVX6kxnJgMU,h9xaHwBsRUw,YpqFOB7_9go,Ygj9vBF_WUk,3CJZli1VFQg,34k7UI-DR_8,ouPPSqFAbb4,rzCFZypafAM,WlY9pDwGbjw,o0xoWsYXIrY,cldSbEoNR2A,KehujfbRBts,i4GJnpOZmiM,mshN3N0jOng,Qwr5tGG0jfQ,7lGLhhoIsNc,YbE_FD8df80,bEriqRN7Xpg,LODwfHdZA_k,kvnn_EptPiQ,2MQF00rTEJU,NK45KHO5ng0,6ksZoza2Fhc,fIdRWKel0xQ,C3P-b5Szz44,l30V426-_S4,X16jagQdNIE,igZ6PoZAszQ,RoDi72mL5sg,4juSAp9jQjA,oED9tZyI-vU,Ipv_LWcdfC0,8H771jAxq9E,PF3iysOyelg,UVA8pPxOPk4,asbAlDd6wrM,HgYVuXaihNs,qaanivZHttE,TXLUafBNjnc,4NBI6nrGI1w,p4Cd-xKpJ9A,p4FQ-nyaInA,rDJG4NTeWiY"
UC78cxCAcp7JfQPgKxYdyGrg,emma chamberlain,1613977079,12000000,288,UU78cxCAcp7JfQPgKxYdyGrg,"ppMYKsrTauc,9LjVjVFUoTE,yy9njuICt_U,ZSUzODWPIdE,Iuet9k9_m8Q,NYEZGDRPUJo,MD35zQk7xYs,Xl1iR47dzes,-gBfn6LBh-E,0K27MiJZrRo,vLIreLOw2nM,_kJjvzC2QdI,PgTRc6MXFa4,38yZqeSJY4M,TIp_mBokspA,oNz4UlLyp5Y,cjkUrUEfzko,Nb1zIfaGCuA,UXe3votrOOs,L2o46HpfIYA,D3cQLBXJNNs,eE1Jr1dHP20,S4iDB9NhGck,F14Flnq3zCY,UNRCO3rNugs,s3EISTf1prk,oA_xzQ-j7IE,e4tGyBaL_Q8,Bp2cN6UDwF4,1C-s82S3XPA,3buknaDQYUc,wyzDP48IaLU,dYvUcFvF-V0,qG-iM8V8pew,lUhM1zRW324,pWM_9apF0j0,IdSibCpD76I,GnJAqV3VMUE,bM9UvblCv9o,3VDwkGLWZMw,HIrBRY8p7C4,j-sF-Mh68oI,gvTBnyXsmjU,5a7MGhe8ByM,MFPUK0030tw,eAFlpLgSGo8,LPDfokx6Krs,ScWXi59imGI,ysyzR3DmwjM,cTvQ81nelRU"
UCsqjHFMB_JYTaEnf_vmTNqg,Doug DeMuro,1902513507,4750000,1266,UUsqjHFMB_JYTaEnf_vmTNqg,"HJUfwPBbfMo,-twEev0TeZQ,dWV97nYdSqg,iqaItgsBSsc,VnXkgjoTf-Q,aonPqMq8p1o,sfC6ZaDZ0dk,r2sgjcKYsFM,2GU3lelURic,6nfB-1-wDrs,bq7l63T64Ts,b9VC-2NnHOs,_eEtA0uobq0,beeFxVpoMT8,Xfdq4F5ydmY,0Uod3xzlbr8,SAbtot1MBo0,l2DaBbJH8gQ,yXnzBe0Tk64,VUlnjaJwBrs,b6Nn2CpBMrg,wRs0bAqU3fE,a4meEl_ievQ,GjuE9M6xtGc,b7-wacz4tB8,3GV3aJVXdfA,lxdlfObHInI,Vy-VtxDQMa8,d8cn0lScA2Q,bqusLsWb5bs,gX3KR035g98,Hr3XmWgIuXk,NxGYEEqhwsI,tPNr0zYVLug,X9plpDmQejs,lLbnZlgVg0Y,VI0gOBGVbEQ,-4YTL_hVgRQ,Da-EmG7Xw5A,GyPGAUSvwGo,sUOY_LD1M00,S0Rgc7dA2vM,sbGWbG_42rw,XAvVEC4ghCA,af3_QBNRSXM,GKEOb9rC5Po,WWeTocCwy6A,BM02cid6tnk,eNHCzMW8BF8,y7u3JdeSEMs"
UCsTcErHg8oDvUnTzoqsYeNw,Unbox Therapy,4566959204,21000000,2221,UUsTcErHg8oDvUnTzoqsYeNw,"JeH5Kvf2CC0,IXwDk-i_2tU,27wLqstl47g,hEz0Ws0bKm4,QQ1K79F7X0E,0YBdiJTA-nM,5TdLgC1KyTI,lWclrhYkRn0,miG47PIMQ-w,LP7f_fvVJH4,rHKanllzO-U,G5QdOWHkkBU,9ZKKix2Tbcc,5vDbySza_qs,UWMaHazdew4,KA2DNY-HhAM,9x7gQU02UQ4,MFbovYPi4UM,J9erzsZfV4A,82DgSYIfmcE,yEtG6la3MEY,AmtDbg1sJ50,Kjx6I8y2_C8,XoOwmNVMjIY,c8ZOWeD44z8,R0YhV25E2qU,tgRuXc9Nt30,YwpY6LZ6tYk,-wqNpgJmc0E,7Ba8hzNM3y8,t3oAJ-utnw8,zOKwZ5Qv-r4,4-RwywFiIsY,5g_41Qi7EZA,AKZJXyHMJ88,OmC1dQ8o8Ro,YwJmrGdMwVg,Ux9Ouha0YtA,iPyuC5euujg,vNHgBe3UGPY,-dQcoTzCbMk,5ukFL_g_cYA,K6UgOhr8yzo,m11SHx8J9IQ,xgkkqkH26lA,vmzjteVCccg,ZiyhPqWPsac,7DbxG9A4BVU,IMuQMOz2kks,HqIct7O0460"
UC9RM-iSvTu1uPJb8X5yp3EQ,Wendover Productions,647670769,4340000,214,UU9RM-iSvTu1uPJb8X5yp3EQ,"Iiny1GrfhYM,44l6f7iXGAk,AL57dSIXqBM,vQpUV--2Jao,C_B09FZwSbA,Kmlfy4svwuM,mYGTNHfgZ8E,73ygHs4Kwcs,g6rFff2MAxM,Alqt6RCEWdM,37Hmd-VkMIM,WtkI-QAgM6w,GXT46osICdY,S46iJIk3t70,1ngms6iRa14,89FoKRtpAy4,TcSpBAZvMhI,xpUIZ32n9nw,1-m_Jjse-cs,xfN6lgxedEI,qQTjLWIHN74,c3dDagZMALQ,Pm5bTZRhncY,AIqxfBhlwx0,oL0umpPPe-8,GBp_NgrrtPM,YBNcYxHJPLE,iIpPuJ_r8Xg,MY8AB1wYOtg,8xzINLykprA,f66GfsKPTUg,IDLkOWW0_xg,U9jirFqex6g,eoWcQUjNM8o,V0Xx0E8cs7U,v0aGGOK4kAM,AW3gaelBypY,xhYl7Jjefo8,oESoI6XxZTg,AQbmpecxS2w,U_7CGl6VWaQ,R9pxFgJwxFE,SrTrpwzVt4g,b4wRdoWpw0w,UX4KklvCDmg,J-M98KLgaUU,0faCad2kKeg,9dnN82DsQ2k,Y413Czri6qw,W3qZIPiWKc4"
UCWFKCr40YwOZQx8FHU_ZqqQ,JerryRigEverything,1855036598,8120000,1085,UUWFKCr40YwOZQx8FHU_ZqqQ,"hZS2A95mm9g,LU0yWVLjINA,oAswYaQ3v44,OlWdMCVtKJw,BnPFaT1ZaNI,go4hT1BLG6o,VVvxyrjs8zk,XqMJTULGrR8,seFVMxlzb2E,99wS5DDGnHQ,2JKnYoOJgWI,PNLEXAwpCsE,jDdDnFmXcME,IoaPacmAqm8,4OgHTQ9ppwU,S_W73ouKtjU,IS0SItAzEXg,g3Lkfy3KCvY,r5Ot7WcvOvI,EhiZ6xYJxnQ,FMCFnFnFupk,GOkBkaqJO6k,vlaboDEbMiI,YfUFGP9c0P4,WI9llTqFSUU,gI4HQzzshbA,H1UJ5k3yMvA,ZZUMv6RAKa4,cIRTvpmeQYY,3luGlQFGY2o,0mipec0cg2Y,KS292Q1ayII,vxlSrgEbTMQ,s2xrarUWVRQ,kbhyvUwO5EA,qAwqKBfhRPM,5y7a1Eb6QR4,8C-H7Unad1w,YUe7McoOqaw,dlIPBhEBVT4,3oGJP9FMWAU,WmGq0FDa6vc,i77C31yv5O4,VcjzstgVJ28,QwIbxSUsjQY,7-4ZsraLhPg,oABYLcsohvI,7A_JwImGGRo,atCjacOWPjU,jrDXaN4v9mA"
UCn1XB-jvmd9fXMzhiA6IR0w,Domics,1220881599,7340000,211,UUn1XB-jvmd9fXMzhiA6IR0w,"wM5dp6hJRZw,V94-c9-Esxc,6TuaphP2658,YmBPbYSMSKY,qd791fyKAtA,SKmWl6jbnXI,Nmfjrxv_ZZM,tVhDwZGNBwc,Yi3n60XOisk,dD5qy_jirnc,Zqd766xbfPo,naKk6_1FRVk,A3ErvVzh8EY,s7lU2h4KsSA,nBVW7p3gi3o,uUj674eH1sE,oRCfeWg78z8,5GVI2WWWvik,3vPJ-12LxrM,GWOd160ieSk,8JTAeRzXGBM,4oZjfVwQwbE,rqX65RHTWrA,YnLGikHGuJw,wnz2XKq-Ym0,8uQvs2HemRI,8Nz1m4U3UmY,Yepxu1lfzzI,Q_MKM0c6038,u3KEGFmpfSQ,fqauu3dvrM8,BK7ojj5H72A,XvsopmnMfg8,54DpOKlTmZQ,Scs7l1jPulU,uLZyblPEYH8,izIGiFet4g0,ZBzhl4xKqe4,kNCjUEKPsEo,BQfKhwmlSVM,uNdgDYA1F6g,1cliI7tQilU,eG25FQjZrHs,iVm_YUpn4fw,iLUGeoNZULs,-GDXsRzQVsw,4U1XnEamKcw,s1VqPpo3adc,lSmEVq5YMMo,qDzY7_EKQoM"
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,2482513375,21300000,194,UUsXVk37bltHxD1rDPwtNM8Q,"Qtmrp_4BKRQ,JOiGEI9pQBs,LBudghsdByQ,4Stzj2_Rlo4,wmP3MBjsx20,cFslUSyfZPc,Kr57ax0OWMk,28T91fgkpkA,4TlyzKBm5yw,kblSnj0p6bE,FPKRFw2jrnU,9FppammO1zk,8Ey3_9N089k,_arb8Fu3LXo,XFM4tCakAXY,uoJwt9l-XhQ,BNvL_uZhTsY,V4Z8EdiJxgk,RzwaiFvyN6s,LNv4y3wPQA0,hvmIZAvt3jE,IayvE_jFgrc,o2afhMs0aUg,UKOxj8oP59w,zFhYJRqz_xk,pb9g6osg2aY,GDSf2h9_39I,1x-i9z617z4,M-K7mxdN62M,TYPFenJQciw,aeWyp2vXxqA,HpcTJW4ur54,Qsbe1pD8ocE,q4DF3j4saCE,Us2Z-WC9rao,fXb02MQ78yQ,FfWtIaDtfYk,I9hJ_Rux9y0,W93XyXHI8Nw,4u5I8GYB79Y,LEENEFaVUzU,75d_29QWELk,Pj-h6MEgE7I,7OPg-ksxZ4Y,LxgMdjyw8uw,KRvv0QdruMQ,lheapd7bgLA,xAUJYP8tnRE,XFqn3uy238E,F1Hq8eVOMHs"
UCV9_KinVpV-snHe3C3n1hvA,shane,4343936378,19100000,572,UUV9_KinVpV-snHe3C3n1hvA,"8JdrKQgziLo,W-lV-VaQkQ0,ynSSHMbHsIU,sNH--374MzU,MgxyLV31-vM,s3WFAONOFhs,5rJyBAkQUTA,JPO0fJIt2W8,-_mSEImJ0t0,mXGnPoNFO54,CYB64F5UMCY,3lfBDZaMqM4,jWIAoAzb4tk,ardRp2x0D_E,MZfeSvkhQr8,OTCOoVApM_U,9MoDGIkAudI,UJ_h3bnwoAM,UdY2a3AHpBw,5wx7Wj5jdFM,KR5r_Bna1eI,JWukx3HGBKI,IoYWO03b71M,sNuKpwX6Tz4,BHLBaOASC74,de9iiaxLEgM,mboyQGH3eqw,GK4_G33fXFU,rVWZuXDkc4A,Hon5Y13M3oA,SZcOGPj8C1U,vTLkSpY_aYg,9bpkr91p2xY,MhTw1SUxWTA,9q2PgfYbppY,MLvb3pWk-rU,uxtT_6d0DWQ,xUf2-sjGqQw,NsrEb1aJxMY,6YLY9P-nIAk,SLFOqYjmroA,8xFtIsyRvNE,pZ0lK60WuZ4,_53cGxAUuDk,eExAkGrcoQ8,jh65HFArNu8,2Rf0iXdZ1To,Hz4oC-6BECE,nR9M_rsXfDs,o08t04SJeqU"
UCn8zNIfYAQNdrFRrr8oibKw,VICE,4688217051,17100000,3957,UUn8zNIfYAQNdrFRrr8oibKw,"i-o_qPr1SN8,9KGgdWC2YaQ,7PXqDGQt9gM,6womrUiGPyQ,n1ARWCtWxLg,bg8gwhl0sO4,rzePyn-hPc0,4II-X69aUn0,QkQW2lkKC-c,I5CwycScAP8,2ocsgQckxi4,6Kh72uQZdk4,hAMk9MqhYVk,6mup_LtS2D0,_I2THY493Qk,1BXTz9bDgBs,DivPDV3SO3w,27se4dEmNSQ,yKoxptgdEIs,_jQoHowgFBI,88W5Sar36vc,o9_Y97rJZXY,s-4AFSQzkGI,VEaJg9Hv008,G8msIgK3Mek,UAykz73MdsA,2PRxfSjgwvg,zt7tfWE922w,EsOFXDbJDBI,rosuKa67pNo,KjpnObVhKpg,6-YD-XWVwuA,r-yo0MNHrAw,R9vq8a9FxGo,C67kVGAwx3w,Fyzr6jbSI_I,01tk9mnNk98,qHZN71wxZZk,3KHNMrCvVTI,kTOwZxRT5Qc,udUcdJ-p-h8,qOBbEDv_jpA,I29gvV87vPc,T5xsSR19mMM,60BIq75BEAI,ahM_2kzcGLQ,aU53t7EH_CQ,rOzMCehZMnM,YmziMiTcVek,hoFN8_6I0s0"
UCqFzWxSCi39LnW1JKFR3efg,Saturday Night Live,14966195197,13700000,8406,UUqFzWxSCi39LnW1JKFR3efg,"GZ7-t_Di61s,s8vecsTUDzU,3EPGZ5YgGFY,Xgz8Vw2BZB8,G31E4ML9ViY,83v1bUEiRNU,nzslkqwZtVM,w1ArZCGbIr0,bI3JY6ySKeI,PkSnz-5C5C8,uQKGsvLH_Rw,qiTDb52mkbY,qVjQImP8x5s,z1bDMT5zSek,z30nflmIgBY,9qm7C7RO0Tg,aGgnOXAKR30,EqI0ckjtOPw,pE-BpHdYFK8,Zg-Ead2kgBM,S7CzAF6mhfc,aHedgot-DRY,nTd1jcbbauA,HWsNgDF07h4,PUX06tK4LfA,d_Hcgigq3jU,lDxAu_adwVA,IZFRe65qO_g,1abOFvA7cXk,Lyf4kvxYRyE,s3FzkxeEACE,u4t2SKGjkTE,jHBGtholMnw,JixQVXGhH-o,QfhQyKltB9Y,-Q6ztXo7ArA,wkMMmlnDlZE,lk0xs8UT7mc,eAES_fDO8Yc,O-UfkZKKGc0,IUgHMGb74ZM,MuoBNKGt4TI,FqGs93VPuZw,YQhqEfw9G24,Ekia3_AOmGY,lr9iTrNI3Rg,HLcB__Nca68,qfiKfM4cnSA,6iPjY1Fe_qU,qrG9TDpBV1g"
UC8-Th83bH_thdKZDJCrn88g,The Tonight Show Starring Jimmy Fallon,17163226404,31200000,9130,UU8-Th83bH_thdKZDJCrn88g,"w8rzqmotK3k,nUSh1_J2-sA,TeaberSSgxs,YQoL_AiH_LA,ma3NaPtJ_ic,QFdaxf30gT8,RYhCj2J4gJo,sRrD_FMk1kM,QNoF5ZQuSq0,wkFQJl6pzAk,bys8Nt4IKjE,nAxOuq22OMs,1ZIBnqmVZr0,AXGGnbVEJSo,yHjCt2Qjiu4,vE2au_qc440,IMFalOfVjzY,4UTqPLYaKgQ,IymqwB2iMCY,YiSCebNwsdc,qjz6csYW39E,PmQ_xZPvaYo,EkZbvIK4oAI,eJdPgTYR4X0,hxvKWakx4cM,bPAASU0fO7o,NIkIWsoDJ74,1kHMMe7g8AM,GvFYSMU3VeQ,9OBpfP3S4XE,Dwg_45e5OX4,NNWFgJ2zIH0,E7_c70K335o,fFrIPhZrfkA,9Px7uNOGdFY,_uwNrduf8fE,HY-KejDK7Ok,RKqsnThNdGA,x80L6g5AvzQ,WsgDs-FjidI,ToXb5zDvzwA,iuMKozoinGQ,PfgVFmGWbvo,f5n1q6oLoFk,qMwGRCGF3Hk,z4_1NTSi3O8,MemMZq2g2wQ,dytxokrqV4M,rDPHOFU3XmM,5xLFbVbDhbQ"
UCXuqSBlHAE6Xw-yeJA0Tunw,Linus Tech Tips,7351005426,15400000,6616,UUXuqSBlHAE6Xw-yeJA0Tunw,"ckJMBvxzZgQ,yPh_SSTK4QA,AKe2ufMWZro,QL13XBMKWBM,ucj6yqsOwwo,wwnrIWJoxk4,Bv3H45C-PiU,a07pM4C3gaI,Mi1x5bjpiJ0,etyCb38ag-s,oKTmhPEWsMo,VJFaXwnixxM,OskeOonpJZI,yFujQ4xvi9o,4yUMOK9dOQc,akxU62laPMk,z9XWN7u8mSU,zR6vzJPlKrg,EreRkDMIn6A,mXBzBFxe00o,Fyc2k73OHbw,r4NL2e6jJ04,D0imrHdv88k,HIhgMt_qYpw,xXXQ9LaEONM,-evZD-qK5LA,7KuLMe6KSVQ,xuaIhbXHsUs,u4RkkjiYu0k,HHKZTFGUZS0,gggehz298L8,a_e_zW8EXoY,jCuEBVbmPcA,z6alcVTRJMo,oWXRkO9pmHM,-ZXrJRpA0Jw,Pl2qYxJRBR0,qAE5KoyFEUo,0cTpTMl8kFY,jJlfOhQ_f1M,qdoOwCXuePg,WVycLhE45kg,EwgZaSYuBLc,hiwaxlttWow,5wBxYQdN96s,1s8Kdc6AGT8,aKRyZelOp7Y,XwO2qJ1cGoE,geb_gk1XXyA,rnIeknursww"
UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,368056655,4850000,735,UUoOae5nYA7VqaXzerajD0lg,"slZ_qQTC6fI,h_vEA7SWEzs,dtxU2z0Q1TA,yj0SdVl4FdQ,cNCw0ovtolQ,DAKamTy749w,uB1x_qIHPVg,uHncVNYcICo,3r_jpt04M68,afqX-TiMN9M,gIFSSmCkFEw,ABEgnU59CFU,qcvvZElS088,Lmkjr3AOTmk,UDJizJhZkYQ,uSimLIOHxTk,dDfk8Uoyz60,0hK9eFWorEU,YDktDCOHIbQ,LQRuaP2VFfA,ReN3v7xxxWI,pGFUW8AGrnQ,sbmOqiE_lus,vz1D0geYCuU,Lt54CX9DmS4,SYgGNwyAOt8,zk8lRey9DSk,E8vwGLMTx5I,0E9ZcyCpMIs,hBEKGBLAB80,V9SmqAoawH8,iBM0PToZ2VM,SjcvBFfMulY,Pr0mI_gkS4k,1K-yiSBN8p4,pNcTkGQOKO8,I2rvAysA-_8,-ZscZv-IMyI,gY8MWe0CGqc,EgNHc43z374,b2lBUkZV4Xs,XEJBS5SJTpA,P7KXFybHaPk,nQyuCT_zzok,BgVIAGA4wmQ,Y-d90cILIDk,OksWjaMxUOQ,vBqOMLd1ZQk,0EJF8dRNLyQ,Nwvefe71xQM"
UCucot-Zp428OwkyRm2I7v2Q,James Charles,4195457776,23900000,532,UUucot-Zp428OwkyRm2I7v2Q,"AMGYGjGi0M8,tN3PpNvIHnM,qaxQGctZTio,96uv3NvPOhg,CRYhZgV4VVA,UEUgR6mGfHw,yHke1ZaCIRQ,ygfwW-o8RYY,eN0bY-G4Pho,t-cEFzqcqzM,SviKFvkqIEo,ag5lmLtNh8Q,Xbgde9LCrOI,6D9loai0tSM,uM0lLBTfhW8,GYCtRBE-gjw,iRRiOrE0Yk4,ZGGp1l4GF54,VX2uRreCG5Y,MsdwKcwLXbk,qAi6KXVtvSQ,dcXMdQ3mNoY,ta_Ct-sHJ3s,cJiQwbr3_Fo,w5UolwxrUTQ,HTIjydr5LKA,xH8VoDO4hs0,H4O1s6UEc4Y,cwQ_fbfBqRA,Lf1lxJBEVYk,ETwQxDx3hcY,FYVOAO5j6VM,LOrm_I7lvnU,PiUimLK5BhQ,HbRo5HdOAQE,bRAIS2BkdKw,0hBfDMtYM3s,oFmVw-g_w60,P79SMGB_T1k,3YE9PpG85m0,OhYAit9icYQ,lCNn_NWFcQk,sAyelqv6NMc,AbMxGZjPzns,VXhe3ucwPCg,dvQ6jKvCRrs,kSZn5ZiDwVg,3od_58tr--I,xpZyMvdY7YE,1JNFgFe05t4"
